,item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1
341,감자,152,수미(20kg),01,상품,04,20kg,2022-05-26,"42,000"
342,감자,152,수미(20kg),01,중품,05,20kg,2022-05-26,"38,000"
343,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-25,"44,700"
344,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-25,"42,000"
345,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-25,"93,300"
346,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-25,"240,000"
347,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-25,"123,000"
348,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-25,"360,000"
349,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-25,"266,000"
350,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-25,"736,000"
351,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-25,"216,000"
352,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-25,"32,000"
353,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-25,"26,000"
354,감자,152,수미(20kg),01,상품,04,20kg,2022-05-25,"48,000"
355,감자,152,수미(20kg),01,중품,05,20kg,2022-05-25,"44,000"
356,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-24,"44,700"
357,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-24,"42,000"
358,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-24,"93,300"
359,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-24,"240,000"
360,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-24,"123,000"
361,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-24,"360,000"
362,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-24,"266,000"
363,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-24,"736,000"
364,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-24,"216,000"
365,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-24,"32,000"
366,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-24,"26,000"
367,감자,152,수미(20kg),01,상품,04,20kg,2022-05-24,"50,000"
368,감자,152,수미(20kg),01,중품,05,20kg,2022-05-24,"46,000"
369,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-23,"44,700"
370,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-23,"42,000"
371,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-23,"93,300"
372,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-23,"240,000"
373,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-23,"123,000"
374,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-23,"360,000"
375,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-23,"266,000"
376,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-23,"736,000"
377,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-23,"214,000"
378,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-23,"32,000"
379,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-23,"26,000"
380,감자,152,수미(20kg),01,상품,04,20kg,2022-05-23,"50,000"
381,감자,152,수미(20kg),01,중품,05,20kg,2022-05-23,"46,000"
382,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-21,-
383,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-21,-
384,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-21,-
385,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-21,-
386,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-21,-
387,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-21,-
388,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-21,-
389,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-21,-
390,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-21,-
391,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-21,-
392,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-21,-
393,감자,152,수미(20kg),01,상품,04,20kg,2022-05-21,-
394,감자,152,수미(20kg),01,중품,05,20kg,2022-05-21,-
395,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-20,"44,700"
396,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-20,"42,000"
397,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-20,"93,300"
398,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-20,"240,000"
399,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-20,"123,000"
400,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-20,"360,000"
401,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-20,"266,000"
402,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-20,"736,000"
403,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-20,"214,000"
404,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-20,"32,000"
405,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-20,"26,000"
406,감자,152,수미(20kg),01,상품,04,20kg,2022-05-20,"57,000"
407,감자,152,수미(20kg),01,중품,05,20kg,2022-05-20,"53,000"
408,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-19,"44,700"
409,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-19,"42,000"
410,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-19,"93,300"
411,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-19,"240,000"
412,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-19,"123,000"
413,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-19,"360,000"
414,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-19,"266,000"
415,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-19,"736,000"
416,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-19,"214,000"
417,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-19,"32,000"
418,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-19,"26,000"
419,감자,152,수미(20kg),01,상품,04,20kg,2022-05-19,"57,000"
420,감자,152,수미(20kg),01,중품,05,20kg,2022-05-19,"53,000"
421,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-18,"44,700"
422,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-18,"42,000"
423,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-18,"93,300"
424,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-18,"240,000"
425,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-18,"123,000"
426,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-18,"360,000"
427,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-18,"266,000"
428,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-18,"736,000"
429,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-18,"214,000"
430,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-18,"32,000"
431,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-18,"26,000"
432,감자,152,수미(20kg),01,상품,04,20kg,2022-05-18,"57,000"
433,감자,152,수미(20kg),01,중품,05,20kg,2022-05-18,"53,000"
434,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-17,"44,700"
435,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-17,"42,000"
436,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-17,"93,300"
437,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-17,"240,000"
438,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-17,"123,000"
439,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-17,"360,000"
440,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-17,"266,000"
441,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-17,"736,000"
442,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-17,"214,000"
443,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-17,"32,000"
444,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-17,"26,000"
445,감자,152,수미(20kg),01,상품,04,20kg,2022-05-17,"57,000"
446,감자,152,수미(20kg),01,중품,05,20kg,2022-05-17,"53,000"
447,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-16,"44,700"
448,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-16,"42,000"
449,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-16,"93,300"
450,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-16,"240,000"
451,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-16,"123,000"
452,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-16,"360,000"
453,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-16,"266,000"
454,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-16,"736,000"
455,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-16,"222,000"
456,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-16,"32,000"
457,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-16,"26,000"
458,감자,152,수미(20kg),01,상품,04,20kg,2022-05-16,"57,000"
459,감자,152,수미(20kg),01,중품,05,20kg,2022-05-16,"53,000"
460,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-14,-
461,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-14,-
462,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-14,-
463,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-14,-
464,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-14,-
465,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-14,-
466,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-14,-
467,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-14,-
468,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-14,-
469,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-14,-
470,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-14,-
471,감자,152,수미(20kg),01,상품,04,20kg,2022-05-14,-
472,감자,152,수미(20kg),01,중품,05,20kg,2022-05-14,-
473,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-13,"44,700"
474,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-13,"42,000"
475,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-13,"93,300"
476,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-13,"240,000"
477,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-13,"123,000"
478,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-13,"360,000"
479,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-13,"266,000"
480,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-13,"736,000"
481,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-13,"222,000"
482,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-13,"32,000"
483,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-13,"26,000"
484,감자,152,수미(20kg),01,상품,04,20kg,2022-05-13,"58,000"
485,감자,152,수미(20kg),01,중품,05,20kg,2022-05-13,"54,000"
486,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-12,"44,700"
487,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-12,"42,000"
488,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-12,"93,300"
489,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-12,"240,000"
490,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-12,"123,000"
491,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-12,"360,000"
492,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-12,"266,000"
493,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-12,"736,000"
494,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-12,"222,000"
495,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-12,"32,000"
496,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-12,"26,000"
497,감자,152,수미(20kg),01,상품,04,20kg,2022-05-12,"60,000"
498,감자,152,수미(20kg),01,중품,05,20kg,2022-05-12,"56,000"
499,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-11,"44,700"
500,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-11,"42,000"
501,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-11,"93,300"
502,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-11,"236,000"
503,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-11,"123,000"
504,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-11,"360,000"
505,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-11,"266,000"
506,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-11,"736,000"
507,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-11,"222,000"
508,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-11,"32,000"
509,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-11,"26,000"
510,감자,152,수미(20kg),01,상품,04,20kg,2022-05-11,"68,000"
511,감자,152,수미(20kg),01,중품,05,20kg,2022-05-11,"64,000"
512,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-10,"44,700"
513,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-10,"42,000"
514,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-10,"93,300"
515,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-10,"236,000"
516,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-10,"123,000"
517,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-10,"360,000"
518,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-10,"266,000"
519,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-10,"736,000"
520,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-10,"222,000"
521,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-10,"32,000"
522,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-10,"26,000"
523,감자,152,수미(20kg),01,상품,04,20kg,2022-05-10,"75,000"
524,감자,152,수미(20kg),01,중품,05,20kg,2022-05-10,"71,000"
525,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-09,"44,700"
526,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-09,"42,000"
527,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-09,"93,300"
528,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-09,"236,000"
529,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-09,"123,000"
530,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-09,"360,000"
531,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-09,"261,000"
532,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-09,"736,000"
533,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-09,"218,000"
534,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-09,"32,000"
535,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-09,"26,000"
536,감자,152,수미(20kg),01,상품,04,20kg,2022-05-09,"75,000"
537,감자,152,수미(20kg),01,중품,05,20kg,2022-05-09,"71,000"
538,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-07,-
539,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-07,-
540,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-07,-
541,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-07,-
542,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-07,-
543,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-07,-
544,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-07,-
545,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-07,-
546,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-07,-
547,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-07,-
548,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-07,-
549,감자,152,수미(20kg),01,상품,04,20kg,2022-05-07,-
550,감자,152,수미(20kg),01,중품,05,20kg,2022-05-07,-
551,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-06,"44,600"
552,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-06,"42,000"
553,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-06,"93,300"
554,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-06,"236,000"
555,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-06,"121,000"
556,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-06,"360,000"
557,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-06,"261,000"
558,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-06,"736,000"
559,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-06,"218,000"
560,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-06,"32,000"
561,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-06,"26,000"
562,감자,152,수미(20kg),01,상품,04,20kg,2022-05-06,"78,000"
563,감자,152,수미(20kg),01,중품,05,20kg,2022-05-06,"74,000"
564,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-05,-
565,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-05,-
566,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-05,-
567,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-05,-
568,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-05,-
569,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-05,-
570,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-05,-
571,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-05,-
572,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-05,-
573,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-05,-
574,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-05,-
575,감자,152,수미(20kg),01,상품,04,20kg,2022-05-05,-
576,감자,152,수미(20kg),01,중품,05,20kg,2022-05-05,-
577,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-04,"44,600"
578,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-04,"42,000"
579,찹쌀,112,일반계(40kg),01,상품,04,40kg,2022-05-04,-
580,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-04,"93,300"
581,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-04,"236,000"
582,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-04,"121,000"
583,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-04,"360,000"
584,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-04,"261,000"
585,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-04,"736,000"
586,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-04,"218,000"
587,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-04,"32,000"
588,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-04,"26,000"
589,감자,152,수미(20kg),01,상품,04,20kg,2022-05-04,"77,000"
590,감자,152,수미(20kg),01,중품,05,20kg,2022-05-04,"74,000"
591,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-03,"44,600"
592,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-03,"42,000"
593,찹쌀,112,일반계(40kg),01,상품,04,40kg,2022-05-03,-
594,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-03,"93,300"
595,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-03,"236,000"
596,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-03,"121,000"
597,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-03,"360,000"
598,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-03,"261,000"
599,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-03,"736,000"
600,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-03,"217,000"
601,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-03,"32,000"
602,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-03,"26,000"
603,감자,152,수미(20kg),01,상품,04,20kg,2022-05-03,"74,000"
604,감자,152,수미(20kg),01,중품,05,20kg,2022-05-03,"71,000"
605,쌀,111,일반계(20kg),01,상품,04,20kg,2022-05-02,"44,600"
606,쌀,111,일반계(20kg),01,중품,05,20kg,2022-05-02,"42,000"
607,찹쌀,112,일반계(40kg),01,상품,04,40kg,2022-05-02,-
608,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-05-02,"95,000"
609,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-05-02,"236,000"
610,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-05-02,"121,000"
611,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-05-02,"360,000"
612,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-05-02,"261,000"
613,녹두,143,국산(40kg),00,상품,04,40kg,2022-05-02,"736,000"
614,녹두,143,수입(40kg),01,중품,05,40kg,2022-05-02,"217,000"
615,고구마,151,밤(10kg),00,상품,04,10kg,2022-05-02,"32,000"
616,고구마,151,밤(10kg),00,중품,05,10kg,2022-05-02,"26,000"
617,감자,152,수미(20kg),01,상품,04,20kg,2022-05-02,"74,000"
618,감자,152,수미(20kg),01,중품,05,20kg,2022-05-02,"71,000"
619,쌀,111,일반계(20kg),01,상품,04,20kg,2022-04-30,-
620,쌀,111,일반계(20kg),01,중품,05,20kg,2022-04-30,-
621,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-04-30,-
622,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-04-30,-
623,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-04-30,-
624,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-04-30,-
625,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-04-30,-
626,녹두,143,국산(40kg),00,상품,04,40kg,2022-04-30,-
627,녹두,143,수입(40kg),01,중품,05,40kg,2022-04-30,-
628,고구마,151,밤(10kg),00,상품,04,10kg,2022-04-30,-
629,고구마,151,밤(10kg),00,중품,05,10kg,2022-04-30,-
630,감자,152,수미(20kg),01,상품,04,20kg,2022-04-30,-
631,감자,152,수미(20kg),01,중품,05,20kg,2022-04-30,-
632,쌀,111,일반계(20kg),01,상품,04,20kg,2022-04-29,"45,500"
633,쌀,111,일반계(20kg),01,중품,05,20kg,2022-04-29,"44,000"
634,찹쌀,112,일반계(40kg),01,상품,04,40kg,2022-04-29,-
635,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-04-29,"95,000"
636,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-04-29,"236,000"
637,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-04-29,"121,000"
638,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-04-29,"360,000"
639,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-04-29,"261,000"
640,녹두,143,국산(40kg),00,상품,04,40kg,2022-04-29,"736,000"
641,녹두,143,수입(40kg),01,중품,05,40kg,2022-04-29,"217,000"
642,고구마,151,밤(10kg),00,상품,04,10kg,2022-04-29,"32,000"
643,고구마,151,밤(10kg),00,중품,05,10kg,2022-04-29,"26,000"
644,감자,152,수미(20kg),01,상품,04,20kg,2022-04-29,"74,000"
645,감자,152,수미(20kg),01,중품,05,20kg,2022-04-29,"71,000"
646,쌀,111,일반계(20kg),01,상품,04,20kg,2022-04-28,"45,500"
647,쌀,111,일반계(20kg),01,중품,05,20kg,2022-04-28,"44,000"
648,찹쌀,112,일반계(40kg),01,상품,04,40kg,2022-04-28,-
649,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-04-28,"95,000"
650,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-04-28,"236,000"
651,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-04-28,"121,000"
652,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-04-28,"360,000"
653,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-04-28,"261,000"
654,녹두,143,국산(40kg),00,상품,04,40kg,2022-04-28,"736,000"
655,녹두,143,수입(40kg),01,중품,05,40kg,2022-04-28,"217,000"
656,고구마,151,밤(10kg),00,상품,04,10kg,2022-04-28,"32,000"
657,고구마,151,밤(10kg),00,중품,05,10kg,2022-04-28,"26,000"
658,감자,152,수미(20kg),01,상품,04,20kg,2022-04-28,"78,000"
659,감자,152,수미(20kg),01,중품,05,20kg,2022-04-28,"75,000"
660,쌀,111,일반계(20kg),01,상품,04,20kg,2022-04-27,"45,700"
661,쌀,111,일반계(20kg),01,중품,05,20kg,2022-04-27,"44,200"
662,찹쌀,112,일반계(40kg),01,상품,04,40kg,2022-04-27,-
663,찹쌀,112,일반계(40kg),01,중품,05,40kg,2022-04-27,"95,000"
664,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,2022-04-27,"236,000"
665,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,2022-04-27,"121,000"
666,팥,142,붉은 팥(국산)(40kg),00,상품,04,40kg,2022-04-27,"360,000"
667,팥,142,붉은 팥(수입)(40kg),01,중품,05,40kg,2022-04-27,"261,000"
668,녹두,143,국산(40kg),00,상품,04,40kg,2022-04-27,"736,000"
